id_producto,total_venta,total_costo,utilidad,margen
TEC-MA-10002263,165.6,368.48,-202.88,-1.2251
TEC-MA-10002264,5065.59,4001.97,1063.62,0.21
TEC-MA-10002267,100.08,71.1,28.98,0.2896
TEC-MA-10002268,277.92,215.82,62.1,0.2235
TEC-MA-10002306,582.12,308.66,273.46,0.4698
TEC-MA-10002316,2398.24,2092.86,305.38,-0.1913
TEC-MA-10002340,2147.75,1433.7,714.05,0.3215
TEC-MA-10002368,143.17,207.6,-64.43,-0.45
TEC-MA-10002389,2379.25,1870.44,508.81,0.18
TEC-MA-10002392,3153.06,1576.8,1576.26,0.4999
TEC-MA-10002412,22638.48,24449.56,-1811.08,-0.08
TEC-MA-10002413,321.79,417.51,-95.72,-0.2708
TEC-MA-10002424,223.92,412.02,-188.1,-0.84
TEC-MA-10002428,2541.84,1449.16,1092.68,0.4042
TEC-MA-10002435,1720.34,1601.1,119.24,0.0147
TEC-MA-10002459,422.6,412.44,10.16,0.024
TEC-MA-10002464,479.9,421.26,58.64,0.1222
TEC-MA-10002468,7141.5,7104.24,37.26,-0.0267
TEC-MA-10002471,1269.87,648.96,620.91,0.4657
TEC-MA-10002520,1799.19,1972.2,-173.01,-0.1804
TEC-MA-10002521,1186.85,1336.32,-149.47,-0.217
TEC-MA-10002525,44.78,144.84,-100.06,-2.2342
TEC-MA-10002538,208.44,232.8,-24.36,-0.1169
TEC-MA-10002571,345.24,345.24,0.0,0.0
TEC-MA-10002614,1065.22,788.32,276.9,0.2599
TEC-MA-10002629,1599.16,1561.68,37.48,0.0234
TEC-MA-10002633,648.39,846.54,-198.15,-0.5063
TEC-MA-10002660,277.83,196.92,80.91,0.2906
TEC-MA-10002680,5391.84,4304.88,1086.96,0.1813
TEC-MA-10002686,1507.18,1495.26,11.92,-0.095
TEC-MA-10002694,101.99,173.39,-71.4,-0.7
TEC-MA-10002701,1777.54,1222.62,554.92,0.3155
TEC-MA-10002710,680.5,916.96,-236.46,-0.6357
TEC-MA-10002711,2074.85,1857.18,217.67,0.0978
TEC-MA-10002712,1208.25,1372.14,-163.89,-0.0951
TEC-MA-10002722,156.04,98.32,57.72,0.3699
TEC-MA-10002729,409.37,632.06,-222.69,-0.7779
TEC-MA-10002771,4857.45,3515.4,1342.05,0.2211
TEC-MA-10002779,1581.87,903.15,678.72,0.422
TEC-MA-10002780,2768.28,1935.78,832.5,0.215
TEC-MA-10002790,479.99,423.99,56.0,0.1167
TEC-MA-10002827,1583.25,1945.68,-362.43,-0.3868
TEC-MA-10002844,1310.63,1436.04,-125.41,-0.1459
TEC-MA-10002859,917.9,524.64,393.26,0.4038
TEC-MA-10002864,1434.54,1667.73,-233.19,-0.284
TEC-MA-10002871,1688.12,1222.2,465.92,0.2002
TEC-MA-10002874,2369.86,2045.85,324.01,0.1555
TEC-MA-10002898,576.65,584.37,-7.72,-0.0134
TEC-MA-10002910,3463.49,4848.96,-1385.47,-0.4156
TEC-MA-10002918,2161.5,2040.3,121.2,0.0794
TEC-MA-10002927,3991.98,1995.99,1995.99,0.5
TEC-MA-10002930,465.65,428.73,36.92,-0.3586
TEC-MA-10002931,2071.57,1494.24,577.33,0.2738
TEC-MA-10002937,1007.98,964.78,43.2,0.0429
TEC-MA-10002941,1470.33,1011.96,458.37,0.2416
TEC-MA-10002952,230.22,168.12,62.1,0.2697
TEC-MA-10002981,350.97,198.88,152.09,0.4333
TEC-MA-10002989,141.28,233.12,-91.84,-0.6501
TEC-MA-10002992,175.17,87.6,87.57,0.4999
TEC-MA-10002998,1978.32,2059.56,-81.24,-0.081
TEC-MA-10003066,336.51,291.64,44.87,0.1333
TEC-MA-10003078,5768.76,6515.34,-746.58,-0.1127
TEC-MA-10003079,173.82,149.49,24.33,0.14
TEC-MA-10003084,1320.66,1320.66,0.0,0.0
TEC-MA-10003101,2047.81,2292.93,-245.12,-0.1434
TEC-MA-10003112,298.56,283.68,14.88,0.0498
TEC-MA-10003121,588.6,716.22,-127.62,-0.2168
TEC-MA-10003146,1340.67,1047.0,293.67,0.2241
TEC-MA-10003154,263.64,263.64,0.0,0.0
TEC-MA-10003170,1109.01,724.95,384.06,0.312
TEC-MA-10003173,131.1,70.79,60.31,0.46
TEC-MA-10003176,1341.69,1082.31,259.38,0.2283
TEC-MA-10003178,977.13,708.21,268.92,0.2175
TEC-MA-10003183,1343.92,879.94,463.97,0.0694
TEC-MA-10003185,566.37,531.36,35.01,0.0747
TEC-MA-10003198,1742.76,1264.77,477.99,0.1177
TEC-MA-10003223,2836.7,2938.98,-102.28,-0.0326
TEC-MA-10003230,1362.9,1382.37,-19.47,-0.0143
TEC-MA-10003246,447.97,307.98,139.99,0.3125
TEC-MA-10003251,169.2,143.82,25.38,0.15
TEC-MA-10003261,1142.71,688.5,454.21,0.3086
TEC-MA-10003280,2141.61,1474.02,667.59,0.2809
TEC-MA-10003298,928.4,1229.85,-301.45,-0.2135
TEC-MA-10003314,893.02,588.51,304.52,0.3347
TEC-MA-10003315,341.94,444.6,-102.66,-0.3002
TEC-MA-10003326,1236.64,1179.14,57.5,-0.1826
TEC-MA-10003329,71.98,47.68,24.29,0.3375
TEC-MA-10003330,1510.04,1477.71,32.33,0.0117
TEC-MA-10003332,726.12,668.16,57.96,0.0798
TEC-MA-10003337,179.99,431.98,-251.99,-1.4
TEC-MA-10003338,1083.91,944.64,139.27,0.1462
TEC-MA-10003349,160.9,173.04,-12.14,-0.1472
TEC-MA-10003351,3153.74,1953.39,1200.35,0.3936
TEC-MA-10003353,2519.96,2771.95,-252.0,-0.1
TEC-MA-10003356,1619.82,1642.32,-22.5,-0.5817
TEC-MA-10003361,211.99,344.52,-132.53,-0.6252
TEC-MA-10003366,1773.39,2110.4,-337.01,-0.4885
TEC-MA-10003390,143.26,229.24,-85.98,-0.6001
TEC-MA-10003400,1421.92,1237.12,184.8,0.13
TEC-MA-10003404,595.99,504.84,91.15,0.1529
TEC-MA-10003422,28.46,62.64,-34.18,-1.2011
TEC-MA-10003441,2607.03,1611.36,995.67,0.3878
TEC-MA-10003461,651.22,446.4,204.82,0.2917
TEC-MA-10003471,327.89,266.4,61.49,-0.1916
TEC-MA-10003478,1306.26,1165.71,140.55,0.1185
TEC-MA-10003486,277.13,268.44,8.69,0.0287
TEC-MA-10003492,6629.26,6959.52,-330.26,-0.0924
TEC-MA-10003493,91.48,93.3,-1.83,-0.02
TEC-MA-10003515,4956.43,4930.2,26.23,0.0139
TEC-MA-10003536,195.12,171.72,23.4,0.1199
TEC-MA-10003553,2938.0,3073.2,-135.2,-0.0791
TEC-MA-10003557,7134.0,6744.06,389.94,0.0183
TEC-MA-10003558,919.8,953.7,-33.9,-0.1219
TEC-MA-10003589,224.94,389.89,-164.95,-0.7333
TEC-MA-10003607,2383.19,2292.18,91.01,-0.0281
TEC-MA-10003624,2097.3,1303.68,793.62,0.4031
TEC-MA-10003625,828.0,736.96,91.04,0.11
TEC-MA-10003626,1396.21,1256.59,139.62,0.1257
TEC-MA-10003630,89.64,165.0,-75.36,-0.8407
TEC-MA-10003631,1538.51,1688.1,-149.59,-0.1201
TEC-MA-10003632,821.46,426.06,395.4,0.4758
TEC-MA-10003673,3404.5,1736.3,1668.2,0.49
TEC-MA-10003674,597.13,547.37,49.76,0.0833
TEC-MA-10003682,166.5,146.52,19.98,0.12
TEC-MA-10003698,1794.72,1857.24,-62.52,-0.1293
TEC-MA-10003704,1485.79,1639.5,-153.71,0.0044
TEC-MA-10003730,215.88,118.76,97.12,0.4499
TEC-MA-10003743,2614.16,3065.4,-451.24,-0.2608
TEC-MA-10003757,703.04,351.52,351.52,0.5
TEC-MA-10003773,869.1,617.1,252.0,0.29
TEC-MA-10003779,214.37,357.28,-142.91,-0.6667
TEC-MA-10003780,2272.86,1843.65,429.21,0.1733
TEC-MA-10003787,2356.28,2322.0,34.28,0.0153
TEC-MA-10003796,331.72,273.36,58.36,0.2213
TEC-MA-10003801,1767.15,1272.48,494.67,0.2799
TEC-MA-10003812,4783.5,3997.8,785.7,0.0587
TEC-MA-10003816,89.64,80.7,8.94,0.0997
TEC-MA-10003856,262.03,210.78,51.25,0.1052
TEC-MA-10003868,783.72,851.04,-67.32,-0.2669
TEC-MA-10003885,156.87,153.81,3.06,0.0195
TEC-MA-10003886,113.12,105.24,7.88,0.0697
TEC-MA-10003909,173.18,148.96,24.22,0.1399
TEC-MA-10003923,2712.81,2716.53,-3.72,-0.0147
TEC-MA-10003927,4949.03,5269.32,-320.29,-0.0994
TEC-MA-10003936,348.04,198.4,149.64,0.43
TEC-MA-10003953,1226.52,993.6,232.92,0.1899
TEC-MA-10003975,323.88,174.96,148.92,0.4598
TEC-MA-10003979,7699.89,3926.94,3772.95,0.49
TEC-MA-10003986,574.58,489.0,85.57,0.1294
TEC-MA-10003990,642.99,1575.56,-932.57,-1.4504
TEC-MA-10003998,237.93,785.26,-547.33,-2.3004
TEC-MA-10004002,5787.36,5277.64,509.71,-0.065
TEC-MA-10004023,2165.95,1233.63,932.32,0.4156
TEC-MA-10004049,824.85,1109.4,-284.55,-0.3621
TEC-MA-10004059,2565.11,2638.44,-73.33,-0.0133
TEC-MA-10004063,967.03,1402.2,-435.17,-0.45
TEC-MA-10004064,332.01,246.72,85.29,0.133
TEC-MA-10004086,29.92,51.87,-21.94,-0.7333
TEC-MA-10004116,483.02,597.78,-114.76,-0.3201
TEC-MA-10004125,7999.98,11839.97,-3839.99,-0.48
TEC-MA-10004143,219.43,136.95,82.48,0.3759
TEC-MA-10004168,695.28,493.68,201.6,0.29
TEC-MA-10004172,1319.65,1542.42,-222.77,-0.1688
TEC-MA-10004198,1377.84,1174.8,203.04,-0.0335
TEC-MA-10004212,1379.92,731.36,648.56,0.47
TEC-MA-10004224,1328.32,1509.45,-181.13,-0.1438
TEC-MA-10004236,1600.96,1232.8,368.16,0.23
TEC-MA-10004241,1286.85,926.53,360.32,0.2768
TEC-MA-10004249,93.06,84.72,8.34,0.0896
TEC-MA-10004255,319.92,201.55,118.37,0.37
TEC-MA-10004295,327.96,236.16,91.8,0.2799
TEC-MA-10004298,983.3,1098.24,-114.94,-0.1286
TEC-MA-10004303,242.04,220.26,21.78,0.09
TEC-MA-10004323,1210.5,1249.98,-39.48,-0.0074
TEC-MA-10004408,623.7,586.32,37.38,0.0599
TEC-MA-10004414,672.0,342.72,329.28,0.49
TEC-MA-10004421,4766.11,2659.2,2106.91,0.4405
TEC-MA-10004423,4031.56,2667.33,1364.23,0.3238
TEC-MA-10004424,961.75,856.44,105.31,0.1169
TEC-MA-10004428,2998.73,1751.61,1247.12,0.4281
TEC-MA-10004446,2074.98,1798.47,276.51,0.1511
TEC-MA-10004452,1341.37,1525.44,-184.07,-0.2447
TEC-MA-10004458,396.0,205.92,190.08,0.48
TEC-MA-10004482,2386.82,2514.93,-128.11,-0.0159
TEC-MA-10004486,238.9,131.4,107.5,0.45
TEC-MA-10004502,4355.15,2811.36,1543.79,0.3715
TEC-MA-10004521,206.99,379.48,-172.49,-0.8333
TEC-MA-10004533,2408.24,1901.97,506.27,0.1819
TEC-MA-10004534,3535.49,4417.11,-881.62,-0.2602
TEC-MA-10004535,2835.56,2236.68,598.88,0.2382
TEC-MA-10004552,1035.8,766.49,269.31,0.26
TEC-MA-10004553,1375.87,1439.1,-63.23,-0.0483
TEC-MA-10004584,139.23,139.32,-0.09,-0.0006
TEC-MA-10004587,1035.3,683.3,352.0,0.34
TEC-MA-10004603,1799.75,1418.4,381.35,0.1458
TEC-MA-10004609,7507.52,7349.22,158.3,-0.1961
TEC-MA-10004613,623.25,445.23,178.02,0.2636
TEC-MA-10004615,125.78,174.7,-48.92,-1.1667
TEC-MA-10004617,570.5,405.16,165.34,0.2898
TEC-MA-10004626,600.0,381.6,218.4,0.205
TEC-MA-10004655,2165.85,1831.95,333.9,-0.0255
TEC-MA-10004666,1236.96,1212.24,24.72,0.02
TEC-MA-10004669,6657.55,6858.0,-200.45,-0.1127
TEC-MA-10004679,2330.65,3116.41,-785.76,-0.425
TEC-MA-10004684,340.34,279.16,61.18,0.1798
TEC-MA-10004693,662.18,587.52,74.66,0.0317
TEC-MA-10004772,7360.98,5006.82,2354.16,0.3134
TEC-MA-10004814,1335.15,1543.29,-208.14,-0.1045
TEC-MA-10004820,140.66,243.84,-103.18,-0.7335
TEC-MA-10004822,151.22,183.9,-32.68,-0.3174
TEC-MA-10004842,175.61,297.0,-121.39,-0.7989
TEC-MA-10004857,40.03,65.4,-25.37,-0.6337
TEC-MA-10004896,824.11,516.6,307.51,0.2785
TEC-MA-10004897,652.29,790.02,-137.73,-0.2485
TEC-MA-10004902,114.92,101.16,13.76,0.1197
TEC-MA-10004929,2596.02,2273.04,322.98,0.1282
TEC-MA-10004933,1956.51,1862.19,94.32,0.0366
TEC-MA-10004954,454.97,275.34,179.63,0.3842
TEC-MA-10004955,2199.38,2266.32,-66.94,-0.0418
TEC-MA-10004956,1493.44,776.62,716.82,0.48
TEC-MA-10004975,30.02,39.06,-9.04,-0.301
TEC-MA-10004985,698.11,864.0,-165.89,-0.3201
TEC-MA-10004993,585.09,760.62,-175.53,-0.1267
TEC-MA-10004997,2173.08,1973.91,199.17,0.1057
TEC-MEM-10000178,254.94,295.89,-40.95,-0.2573
TEC-MEM-10000263,203.94,165.84,38.1,-0.0622
TEC-MEM-10000312,237.36,220.8,16.56,0.0698
TEC-MEM-10000374,2229.39,1181.79,1047.6,0.4699
TEC-MEM-10000582,147.0,116.25,30.75,0.2092
TEC-MEM-10000649,286.15,281.7,4.45,-0.4472
TEC-MEM-10000723,169.02,162.36,6.66,0.0394
TEC-MEM-10000919,379.22,412.2,-32.98,-0.5203
TEC-MEM-10001163,207.84,199.68,8.16,0.0393
TEC-MEM-10001409,570.72,491.04,79.68,0.1396
TEC-MEM-10001436,471.41,467.46,3.95,-0.3515
TEC-MEM-10001732,103.25,86.49,16.76,-0.0052
TEC-MEM-10002005,4465.57,3245.58,1219.99,-0.0267
TEC-MEM-10002202,4681.98,4307.49,374.49,0.08
TEC-MEM-10002280,163.26,147.06,16.2,0.0992
TEC-MEM-10002524,357.59,345.15,12.44,0.0155
TEC-MEM-10002883,300.24,410.4,-110.16,-0.8317
TEC-MEM-10002919,207.27,188.79,18.48,0.0892
TEC-MEM-10003302,350.32,470.88,-120.56,-0.8762
TEC-MEM-10003743,510.87,379.8,131.07,0.0957
TEC-MEM-10004014,2314.37,1984.71,329.66,0.1939
TEC-MEM-10004524,1037.7,892.5,145.2,0.1399
TEC-MEM-10004782,691.5,677.7,13.8,0.02
TEC-MOT-10000554,9273.31,7212.96,2060.35,0.0472
TEC-MOT-10000851,1515.06,1015.17,499.89,0.3299
TEC-MOT-10000939,2122.08,2016.0,106.08,0.05
TEC-MOT-10001088,1647.87,1847.7,-199.83,-0.1638
TEC-MOT-10001178,572.52,343.56,228.96,0.3999
TEC-MOT-10001196,1779.82,1564.92,214.9,-0.2128
TEC-MOT-10001244,1040.22,634.68,405.54,0.3899
TEC-MOT-10001342,1389.23,2585.52,-1196.29,-0.8607
TEC-MOT-10001535,287.39,441.63,-154.24,-0.8001
TEC-MOT-10001927,662.34,1496.16,-833.82,-0.9067
TEC-MOT-10001950,956.15,821.73,134.42,-0.0726
TEC-MOT-10002260,641.65,1215.06,-573.41,-0.4497
TEC-MOT-10002272,4518.78,3479.49,1039.29,0.23
TEC-MOT-10002372,498.07,583.35,-85.28,-0.5577
TEC-MOT-10002560,2599.56,2183.76,415.8,0.16
TEC-MOT-10002689,247.77,168.57,79.2,0.3197
TEC-MOT-10002855,207.65,405.0,-197.35,-0.9504
TEC-MOT-10003050,10348.76,14347.44,-3998.68,-0.4393
TEC-MOT-10003348,8997.66,6375.84,2621.82,-0.098
TEC-MOT-10003366,2759.63,2078.76,680.87,0.0665
TEC-MOT-10004111,229.63,409.14,-179.51,-0.6893
TEC-MOT-10004136,569.32,562.17,7.15,-0.0774
TEC-MOT-10004345,854.68,1092.96,-238.28,-0.344
TEC-MOT-10004682,208.36,241.56,-33.19,-0.2763
TEC-NOK-10000002,621.43,900.9,-279.47,-0.7848
TEC-NOK-10000534,2683.42,2044.65,638.77,0.1022
TEC-NOK-10000784,3150.0,2082.78,1067.22,0.1569
TEC-NOK-10001058,199.26,149.49,49.77,0.2498
TEC-NOK-10001070,2216.7,2039.58,177.12,0.0799
TEC-NOK-10001172,1478.88,2032.35,-553.47,-0.4349
TEC-NOK-10001219,752.49,585.36,167.13,0.0374
TEC-NOK-10001282,1433.25,1550.88,-117.63,-0.2545
TEC-NOK-10001283,5481.21,6807.24,-1326.03,-0.7306
TEC-NOK-10001319,595.2,583.44,11.76,0.0198
TEC-NOK-10001678,1526.31,1763.97,-237.66,-0.505
TEC-NOK-10001844,312.62,562.95,-250.33,-0.9208
TEC-NOK-10002555,1167.81,840.84,326.97,0.28
TEC-NOK-10002716,1333.92,1417.5,-83.58,-0.599
TEC-NOK-10003034,1070.18,995.7,74.48,-0.1735
TEC-NOK-10003341,448.16,592.5,-144.34,-0.5817
TEC-NOK-10003560,585.6,339.84,245.76,0.4197
TEC-NOK-10003562,1949.15,1952.58,-3.43,-0.4526
TEC-NOK-10003743,682.95,491.85,191.1,0.2798
TEC-NOK-10004183,228.27,287.7,-59.43,-0.3654
TEC-NOK-10004278,1681.04,1415.31,265.73,-0.273
TEC-NOK-10004339,4453.05,3028.2,1424.85,0.32
TEC-NOK-10004541,203.94,185.67,18.27,0.0896
TEC-OKI-10000372,5312.67,5259.63,53.04,0.01
TEC-OKI-10000592,119.36,168.84,-49.48,-0.7328
TEC-OKI-10000616,879.75,809.4,70.35,0.08
TEC-OKI-10000794,912.6,894.78,17.82,0.0195
TEC-OKI-10001062,907.49,1585.62,-678.13,-0.939
TEC-OKI-10001385,3361.5,3249.72,111.78,-0.243
TEC-OKI-10001433,271.92,386.43,-114.51,-0.4409
TEC-OKI-10001454,120.54,146.25,-25.71,-1.0154
TEC-OKI-10002547,313.09,339.3,-26.21,-0.3871
TEC-OKI-10002736,1626.01,1979.25,-353.24,-0.1002
TEC-OKI-10002750,3959.17,4355.4,-396.23,-0.4521
TEC-OKI-10002752,781.65,398.79,382.86,0.4898
TEC-OKI-10003050,2787.84,1840.32,947.52,0.3399
TEC-OKI-10003124,3580.74,2186.28,1394.46,0.275
TEC-OKI-10003221,1224.61,1494.9,-270.29,-0.1414
TEC-OKI-10003433,808.82,1002.24,-193.42,-0.5042
TEC-OKI-10003655,230.08,256.35,-26.27,-0.7159
TEC-OKI-10003770,209.15,354.33,-145.18,-1.1867
TEC-OKI-10003868,537.0,784.08,-247.08,-0.8556
TEC-OKI-10004199,279.04,342.18,-63.14,-0.6714
TEC-OKI-10004464,1062.6,1578.06,-515.46,-1.0076
TEC-OKI-10004735,3195.66,2422.71,772.95,0.2609
TEC-PAN-10000092,2473.92,1781.28,692.64,0.28
TEC-PAN-10000131,212.49,180.63,31.86,0.1074
TEC-PAN-10000377,1561.05,1248.9,312.15,0.2
TEC-PAN-10000391,421.82,672.3,-250.48,-0.8417
TEC-PAN-10000577,931.5,661.41,270.09,0.29
TEC-PAN-10000878,509.04,733.05,-224.01,-0.5361
TEC-PAN-10000979,1571.7,1163.37,408.33,0.2598
TEC-PAN-10001172,484.08,745.8,-261.72,-0.2138
TEC-PAN-10001593,15.12,43.35,-28.23,-1.8671
TEC-PAN-10001674,238.62,155.16,83.46,0.3498
TEC-PAN-10002365,3178.8,2479.68,699.12,0.2199
TEC-PAN-10002454,1172.46,1154.16,18.3,-0.2413
TEC-PAN-10002583,120.67,147.87,-27.2,-0.4705
TEC-PAN-10002613,1333.05,1053.15,279.9,0.21
TEC-PAN-10002690,1042.92,896.94,145.98,0.14
TEC-PAN-10002756,895.6,747.6,148.0,-0.2402
TEC-PAN-10002884,1685.29,1741.5,-56.21,-0.209
TEC-PAN-10003382,382.67,835.02,-452.35,-1.3336
TEC-PAN-10003688,2398.41,1799.01,599.4,0.2499
TEC-PAN-10004279,84.96,45.9,39.06,0.4597
TEC-PAN-10004360,779.04,522.24,256.8,0.3296
TEC-PAN-10004404,758.88,501.12,257.76,0.3397
TEC-PAN-10004651,474.52,530.46,-55.94,-0.7826
TEC-PH-10000004,260.82,180.25,80.58,0.19
TEC-PH-10000011,571.71,353.42,218.29,0.3587
TEC-PH-10000014,510.91,292.82,218.09,0.4581
TEC-PH-10000018,13086.92,10469.76,2617.16,0.1729
TEC-PH-10000019,558.91,531.0,27.91,-0.0134
TEC-PH-10000026,1366.4,1423.47,-57.07,-0.1326
TEC-PH-10000030,13715.39,10077.12,3638.27,0.2543
TEC-PH-10000036,3816.36,3358.44,457.92,0.12
TEC-PH-10000037,6078.92,6979.68,-900.76,-0.2938
TEC-PH-10000038,2322.86,2820.25,-497.39,-0.2156
TEC-PH-10000070,1853.34,1866.15,-12.81,-0.1017
TEC-PH-10000072,166.28,238.38,-72.1,-0.4336
TEC-PH-10000087,2325.0,2797.44,-472.44,-0.2421
TEC-PH-10000100,779.2,537.92,241.28,0.3097
TEC-PH-10000106,10115.0,9137.5,977.5,0.0683
TEC-PH-10000127,223.89,274.26,-50.37,-0.225
TEC-PH-10000141,488.33,537.16,-48.83,-0.1306
TEC-PH-10000148,119.51,140.03,-20.52,-0.2087
TEC-PH-10000149,426.93,383.84,43.09,0.0503
TEC-PH-10000158,1442.61,1353.99,88.62,0.0469
TEC-PH-10000160,13809.86,12794.67,1015.19,-0.1071
TEC-PH-10000169,13552.01,8613.45,4938.56,0.183
TEC-PH-10000193,496.58,408.3,88.28,0.1675
TEC-PH-10000213,272.89,245.6,27.29,0.1
TEC-PH-10000214,2652.88,1873.35,779.54,0.2849
TEC-PH-10000215,908.7,688.86,219.84,0.2396
TEC-PH-10000237,76.54,164.64,-88.1,-1.1509
TEC-PH-10000258,2061.77,2216.97,-155.2,-0.1347
TEC-PH-10000270,2183.36,1661.73,521.63,0.1152
TEC-PH-10000286,1049.62,661.32,388.3,0.3699
TEC-PH-10000289,1008.72,706.14,302.58,0.3
TEC-PH-10000292,611.89,756.0,-144.11,-0.184
TEC-PH-10000297,805.56,557.76,247.8,0.3056
TEC-PH-10000298,453.6,597.24,-143.64,-0.3167
TEC-PH-10000303,16796.74,11439.93,5356.81,0.3126
TEC-PH-10000307,63.51,73.58,-10.07,-0.12
TEC-PH-10000309,2418.51,1586.7,831.81,0.3468
TEC-PH-10000332,848.32,1845.1,-996.78,-1.175
TEC-PH-10000342,505.48,612.0,-106.52,-0.2269
TEC-PH-10000347,1691.23,1574.69,116.54,0.0101
TEC-PH-10000358,1353.47,1293.9,59.57,0.022
TEC-PH-10000365,864.94,856.38,8.56,-0.0981
TEC-PH-10000369,2041.04,1723.54,317.49,0.145
TEC-PH-10000373,138.43,190.4,-51.97,-0.3754
TEC-PH-10000376,173.83,162.64,11.19,0.0838
TEC-PH-10000381,1195.48,860.86,334.62,0.2799
TEC-PH-10000412,654.0,444.72,209.28,0.32
TEC-PH-10000419,11027.64,10696.92,330.72,0.03
TEC-PH-10000437,2673.79,2570.94,102.85,0.0058
TEC-PH-10000439,495.88,425.89,69.98,0.2012
TEC-PH-10000441,2746.58,2267.82,478.76,0.1675
TEC-PH-10000455,1159.9,823.53,336.37,0.29
TEC-PH-10000458,584.5,597.96,-13.46,-0.167
TEC-PH-10000486,2227.01,1976.47,250.54,0.1125
TEC-PH-10000490,820.9,611.4,209.5,0.2381
TEC-PH-10000493,12590.62,10557.0,2033.62,0.0951
TEC-PH-10000494,1753.48,1574.4,179.08,0.1099
TEC-PH-10000497,346.7,265.14,81.56,0.2055
TEC-PH-10000499,11169.95,10379.7,790.25,0.0592
TEC-PH-10000505,3418.97,5176.5,-1757.53,-0.2865
TEC-PH-10000526,2630.13,2211.61,418.52,0.1086
TEC-PH-10000560,7139.8,7055.8,84.0,0.06
TEC-PH-10000562,688.14,719.22,-31.08,0.04
TEC-PH-10000571,333.78,257.04,76.74,0.2299
TEC-PH-10000576,1945.26,1800.05,145.21,0.0701
TEC-PH-10000577,1328.34,1132.12,196.22,0.1196
TEC-PH-10000586,475.13,385.38,89.75,0.1483
TEC-PH-10000599,1040.7,684.42,356.28,0.3239
TEC-PH-10000611,164.02,259.74,-95.72,-0.5836
TEC-PH-10000641,1596.29,1580.25,16.04,-0.189
TEC-PH-10000647,241.65,185.52,56.13,0.2272
TEC-PH-10000673,1221.81,844.87,376.94,0.3847
TEC-PH-10000675,590.33,546.05,44.27,0.075
TEC-PH-10000688,1146.13,1105.65,40.48,-0.0735
TEC-PH-10000693,1578.24,1578.4,-0.16,-0.1201
TEC-PH-10000702,197.8,142.96,54.85,0.3198
TEC-PH-10000705,2203.38,1864.65,338.73,0.0915
TEC-PH-10000720,5057.05,3440.25,1616.8,0.3237
TEC-PH-10000730,5110.19,3570.92,1539.27,0.3738
TEC-PH-10000774,572.88,544.32,28.56,0.0499
TEC-PH-10000780,11658.56,7720.2,3938.36,0.2915
TEC-PH-10000785,269.12,645.92,-376.8,-1.4001
TEC-PH-10000788,436.0,332.6,103.4,0.1185
TEC-PH-10000800,6918.41,5313.0,1605.41,0.2068
TEC-PH-10000808,1363.2,3169.44,-1806.24,-1.325
TEC-PH-10000810,519.72,382.32,137.4,0.2234
TEC-PH-10000822,1252.13,1041.81,210.32,0.1723
TEC-PH-10000824,733.3,611.49,121.81,0.137
TEC-PH-10000840,1092.96,754.2,338.76,0.3099
TEC-PH-10000841,409.77,340.11,69.66,0.17
TEC-PH-10000879,5211.12,4064.88,1146.24,0.22
TEC-PH-10000895,6227.65,5327.7,899.95,0.1058
TEC-PH-10000896,7140.24,5014.5,2125.74,0.2298
TEC-PH-10000912,61.54,47.48,14.07,0.2125
TEC-PH-10000922,2300.77,1872.0,428.77,0.1556
TEC-PH-10000923,239.84,160.54,79.3,0.3285
TEC-PH-10000931,865.8,796.6,69.2,0.0799
TEC-PH-10000956,590.5,708.75,-118.25,-0.2391
TEC-PH-10000960,956.48,820.0,136.48,0.0198
TEC-PH-10000984,4978.15,3810.05,1168.1,0.2286
TEC-PH-10000990,1761.23,1629.78,131.45,0.1133
TEC-PH-10001002,1889.78,1178.1,711.68,0.3561
TEC-PH-10001014,2111.82,2393.28,-281.46,-0.3141
TEC-PH-10001051,1119.89,993.9,125.99,0.1125
TEC-PH-10001061,1339.87,1109.89,229.98,0.1212
TEC-PH-10001063,1926.06,1079.5,846.56,0.4474
TEC-PH-10001066,8049.2,7444.8,604.4,-0.1047
TEC-PH-10001070,1322.88,935.22,387.66,0.2548
TEC-PH-10001071,148.8,102.72,46.08,0.3097
TEC-PH-10001076,2629.42,3223.2,-593.78,-0.6625
TEC-PH-10001079,1903.84,1627.78,276.06,0.115
TEC-PH-10001084,39.13,42.42,-3.29,-0.084
TEC-PH-10001087,558.0,513.36,44.64,0.08
TEC-PH-10001095,789.59,798.48,-8.89,-0.1503
TEC-PH-10001117,2258.55,1832.4,426.15,0.2164
TEC-PH-10001128,2609.83,2267.85,341.98,0.115
TEC-PH-10001137,164.32,283.5,-119.18,-0.7253
TEC-PH-10001146,849.8,1635.9,-786.1,-0.925
TEC-PH-10001148,2296.22,1713.99,582.23,0.1567
TEC-PH-10001163,1525.24,1638.0,-112.76,-0.0835
TEC-PH-10001183,260.88,247.92,12.96,0.0497
TEC-PH-10001187,1214.64,984.0,230.64,0.1899
TEC-PH-10001198,709.92,630.05,79.87,0.1125
TEC-PH-10001254,1727.06,1597.53,129.53,0.075
TEC-PH-10001264,2795.33,2819.84,-24.51,-0.0876
TEC-PH-10001284,3054.24,2070.24,984.0,0.2544
TEC-PH-10001288,1903.44,1142.4,761.04,0.404
TEC-PH-10001289,771.23,1092.6,-321.37,-0.4167
TEC-PH-10001298,967.58,1024.88,-57.3,-0.137
